,0
2065,3.28145351441282e-309
2066,3.28145351441282e-309
2067,3.28145351441282e-309
2068,3.28145351441282e-309
2069,3.28145351441282e-309
2070,3.28145351441282e-309
2071,3.28145351441282e-309
2072,3.28145351441282e-309
2073,3.28145351441282e-309
2074,3.28145351441282e-309
2075,3.28145351441282e-309
2076,3.28145351441282e-309
2077,3.28145351441282e-309
2078,3.28145351441282e-309
2079,3.28145351441282e-309
2080,3.28145351441282e-309
2081,3.28145351441282e-309
2082,3.28145351441282e-309
2083,3.28145351441282e-309
2084,3.28145351441282e-309
2085,3.28145351441282e-309
2086,3.28145351441282e-309
2087,3.28145351441282e-309
2088,3.28145351441282e-309
2089,3.28145351441282e-309
2090,3.28145351441282e-309
2091,3.28145351441282e-309
2092,3.28145351441282e-309
2093,3.28145351441282e-309
2094,3.28145351441282e-309
2095,3.28145351441282e-309
2096,3.28145351441282e-309
2097,3.28145351441282e-309
2098,3.28145351441282e-309
2099,3.28145351441282e-309
2100,3.28145351441282e-309
2101,3.28145351441282e-309
2102,3.28145351441282e-309
2103,3.28145351441282e-309
2104,3.28145351441282e-309
2105,3.28145351441282e-309
2106,3.28145351441282e-309
2107,3.28145351441282e-309
2108,3.28145351441282e-309
2109,3.28145351441282e-309
2110,3.28145351441282e-309
2111,3.28145351441282e-309
2112,3.28145351441282e-309
2113,3.28145351441282e-309
2114,3.28145351441282e-309
2115,3.28145351441282e-309
2116,3.28145351441282e-309
2117,3.28145351441282e-309
2118,3.28145351441282e-309
2119,3.28145351441282e-309
2120,3.28145351441282e-309
2121,3.28145351441282e-309
2122,3.28145351441282e-309
2123,3.28145351441282e-309
2124,3.28145351441282e-309
2125,3.28145351441282e-309
2126,3.28145351441282e-309
2127,3.28145351441282e-309
2128,3.28145351441282e-309
2129,3.28145351441282e-309
2130,3.28145351441282e-309
2131,3.28145351441282e-309
2132,3.28145351441282e-309
2133,3.28145351441282e-309
2134,3.28145351441282e-309
2135,3.28145351441282e-309
2136,3.28145351441282e-309
2137,3.28145351441282e-309
2138,3.28145351441282e-309
2139,3.28145351441282e-309
2140,3.28145351441282e-309
2141,3.28145351441282e-309
2142,3.28145351441282e-309
2143,3.28145351441282e-309
2144,3.28145351441282e-309
2145,3.28145351441282e-309
2146,3.28145351441282e-309
2147,3.28145351441282e-309
2148,3.28145351441282e-309
2149,3.28145351441282e-309
2150,3.28145351441282e-309
2151,3.28145351441282e-309
2152,3.28145351441282e-309
2153,3.28145351441282e-309
2154,3.28145351441282e-309
2155,3.28145351441282e-309
2156,3.28145351441282e-309
2157,3.28145351441282e-309
2158,3.28145351441282e-309
2159,3.28145351441282e-309
2160,3.28145351441282e-309
2161,3.28145351441282e-309
2162,3.28145351441282e-309
2163,3.28145351441282e-309
2164,3.28145351441282e-309
2165,3.28145351441282e-309
2166,3.28145351441282e-309
2167,3.28145351441282e-309
2168,3.28145351441282e-309
2169,3.28145351441282e-309
2170,3.28145351441282e-309
2171,3.28145351441282e-309
2172,3.28145351441282e-309
2173,3.28145351441282e-309
2174,3.28145351441282e-309
2175,3.28145351441282e-309
2176,3.28145351441282e-309
2177,3.28145351441282e-309
2178,3.28145351441282e-309
2179,3.28145351441282e-309
2180,3.28145351441282e-309
2181,3.28145351441282e-309
2182,3.28145351441282e-309
2183,3.28145351441282e-309
2184,3.28145351441282e-309
2185,3.28145351441282e-309
2186,3.28145351441282e-309
2187,3.28145351441282e-309
2188,3.28145351441282e-309
2189,3.28145351441282e-309
2190,3.28145351441282e-309
2191,3.28145351441282e-309
2192,3.28145351441282e-309
2193,3.28145351441282e-309
2194,3.28145351441282e-309
2195,3.28145351441282e-309
2196,3.28145351441282e-309
2197,3.28145351441282e-309
2198,3.28145351441282e-309
2199,3.28145351441282e-309
2200,3.28145351441282e-309
2201,3.28145351441282e-309
2202,3.28145351441282e-309
2203,3.28145351441282e-309
2204,3.28145351441282e-309
2205,3.28145351441282e-309
2206,3.28145351441282e-309
2207,3.28145351441282e-309
2208,3.28145351441282e-309
2209,3.28145351441282e-309
2210,3.28145351441282e-309
2211,3.28145351441282e-309
2212,3.28145351441282e-309
2213,3.28145351441282e-309
2214,3.28145351441282e-309
2215,3.28145351441282e-309
2216,3.28145351441282e-309
2217,3.28145351441282e-309
2218,3.28145351441282e-309
2219,3.28145351441282e-309
2220,3.28145351441282e-309
2221,3.28145351441282e-309
2222,3.28145351441282e-309
2223,3.28145351441282e-309
2224,3.28145351441282e-309
2225,3.28145351441282e-309
2226,3.28145351441282e-309
2227,3.28145351441282e-309
2228,3.28145351441282e-309
2229,3.28145351441282e-309
2230,3.28145351441282e-309
2231,3.28145351441282e-309
2232,3.28145351441282e-309
2233,3.28145351441282e-309
2234,3.28145351441282e-309
2235,3.28145351441282e-309
2236,3.28145351441282e-309
2237,3.28145351441282e-309
2238,3.28145351441282e-309
2239,3.28145351441282e-309
2240,3.28145351441282e-309
2241,3.28145351441282e-309
2242,3.28145351441282e-309
2243,3.28145351441282e-309
2244,3.28145351441282e-309
2245,3.28145351441282e-309
2246,3.28145351441282e-309
2247,3.28145351441282e-309
2248,3.28145351441282e-309
2249,3.28145351441282e-309
2250,3.28145351441282e-309
2251,3.28145351441282e-309
2252,3.28145351441282e-309
2253,3.28145351441282e-309
2254,3.28145351441282e-309
2255,3.28145351441282e-309
2256,3.28145351441282e-309
2257,3.28145351441282e-309
2258,3.28145351441282e-309
2259,3.28145351441282e-309
2260,3.28145351441282e-309
2261,3.28145351441282e-309
2262,3.28145351441282e-309
2263,3.28145351441282e-309
2264,3.28145351441282e-309
2265,3.28145351441282e-309
2266,3.28145351441282e-309
2267,3.28145351441282e-309
2268,3.28145351441282e-309
2269,3.28145351441282e-309
2270,3.28145351441282e-309
2271,3.28145351441282e-309
2272,3.28145351441282e-309
2273,3.28145351441282e-309
2274,3.28145351441282e-309
2275,3.28145351441282e-309
2276,3.28145351441282e-309
2277,3.28145351441282e-309
2278,3.28145351441282e-309
2279,3.28145351441282e-309
2280,3.28145351441282e-309
2281,3.28145351441282e-309
2282,3.28145351441282e-309
2283,3.28145351441282e-309
2284,3.28145351441282e-309
2285,3.28145351441282e-309
2286,3.28145351441282e-309
2287,3.28145351441282e-309
2288,3.28145351441282e-309
2289,3.28145351441282e-309
2290,3.28145351441282e-309
2291,3.28145351441282e-309
2292,3.28145351441282e-309
2293,3.28145351441282e-309
2294,3.28145351441282e-309
2295,3.28145351441282e-309
2296,3.28145351441282e-309
2297,3.28145351441282e-309
2298,3.28145351441282e-309
2299,3.28145351441282e-309
2300,3.28145351441282e-309
2301,3.28145351441282e-309
2302,3.28145351441282e-309
2303,3.28145351441282e-309
2304,3.28145351441282e-309
2305,3.28145351441282e-309
2306,3.28145351441282e-309
2307,3.28145351441282e-309
2308,3.28145351441282e-309
2309,3.28145351441282e-309
2310,3.28145351441282e-309
2311,3.28145351441282e-309
2312,3.28145351441282e-309
2313,3.28145351441282e-309
2314,3.28145351441282e-309
2315,3.28145351441282e-309
2316,3.28145351441282e-309
2317,3.28145351441282e-309
2318,3.28145351441282e-309
2319,3.28145351441282e-309
2320,3.28145351441282e-309
2321,3.28145351441282e-309
2322,3.28145351441282e-309
2323,3.28145351441282e-309
2324,3.28145351441282e-309
2325,3.28145351441282e-309
2326,3.28145351441282e-309
2327,3.28145351441282e-309
2328,3.28145351441282e-309
2329,3.28145351441282e-309
2330,3.28145351441282e-309
2331,3.28145351441282e-309
2332,3.28145351441282e-309
2333,3.28145351441282e-309
2334,3.28145351441282e-309
2335,3.28145351441282e-309
2336,3.28145351441282e-309
2337,3.28145351441282e-309
2338,3.28145351441282e-309
2339,3.28145351441282e-309
2340,3.28145351441282e-309
2341,3.28145351441282e-309
2342,3.28145351441282e-309
2343,3.28145351441282e-309
2344,3.28145351441282e-309
2345,3.28145351441282e-309
2346,3.28145351441282e-309
2347,3.28145351441282e-309
2348,3.28145351441282e-309
2349,3.28145351441282e-309
2350,3.28145351441282e-309
2351,3.28145351441282e-309
2352,3.28145351441282e-309
2353,3.28145351441282e-309
2354,3.28145351441282e-309
2355,3.28145351441282e-309
2356,3.28145351441282e-309
2357,3.28145351441282e-309
2358,3.28145351441282e-309
2359,3.28145351441282e-309
2360,3.28145351441282e-309
2361,3.28145351441282e-309
2362,3.28145351441282e-309
2363,3.28145351441282e-309
2364,3.28145351441282e-309
2365,3.28145351441282e-309
2366,3.28145351441282e-309
2367,3.28145351441282e-309
2368,3.28145351441282e-309
2369,3.28145351441282e-309
2370,3.28145351441282e-309
2371,3.28145351441282e-309
2372,3.28145351441282e-309
2373,3.28145351441282e-309
2374,3.28145351441282e-309
2375,3.28145351441282e-309
2376,3.28145351441282e-309
2377,3.28145351441282e-309
2378,3.28145351441282e-309
2379,3.28145351441282e-309
2380,3.28145351441282e-309
2381,3.28145351441282e-309
2382,3.28145351441282e-309
2383,3.28145351441282e-309
2384,3.28145351441282e-309
2385,3.28145351441282e-309
2386,3.28145351441282e-309
2387,3.28145351441282e-309
2388,3.28145351441282e-309
2389,3.28145351441282e-309
2390,3.28145351441282e-309
2391,3.28145351441282e-309
2392,3.28145351441282e-309
2393,3.28145351441282e-309
2394,3.28145351441282e-309
2395,3.28145351441282e-309
2396,3.28145351441282e-309
2397,3.28145351441282e-309
2398,3.28145351441282e-309
2399,3.28145351441282e-309
2400,3.28145351441282e-309
2401,3.28145351441282e-309
2402,3.28145351441282e-309
2403,3.28145351441282e-309
2404,3.28145351441282e-309
2405,3.28145351441282e-309
2406,3.28145351441282e-309
2407,3.28145351441282e-309
2408,3.28145351441282e-309
2409,3.28145351441282e-309
2410,3.28145351441282e-309
2411,3.28145351441282e-309
2412,3.28145351441282e-309
2413,3.28145351441282e-309
2414,3.28145351441282e-309
2415,3.28145351441282e-309
2416,3.28145351441282e-309
2417,3.28145351441282e-309
2418,3.28145351441282e-309
2419,3.28145351441282e-309
2420,3.28145351441282e-309
2421,3.28145351441282e-309
2422,3.28145351441282e-309
2423,3.28145351441282e-309
2424,3.28145351441282e-309
2425,3.28145351441282e-309
2426,3.28145351441282e-309
2427,3.28145351441282e-309
2428,3.28145351441282e-309
2429,3.28145351441282e-309
2430,3.28145351441282e-309
2431,3.28145351441282e-309
2432,3.28145351441282e-309
2433,3.28145351441282e-309
2434,3.28145351441282e-309
2435,3.28145351441282e-309
2436,3.28145351441282e-309
2437,3.28145351441282e-309
2438,3.28145351441282e-309
2439,3.28145351441282e-309
2440,3.28145351441282e-309
2441,3.28145351441282e-309
2442,3.28145351441282e-309
2443,3.28145351441282e-309
2444,3.28145351441282e-309
2445,3.28145351441282e-309
2446,3.28145351441282e-309
2447,3.28145351441282e-309
2448,3.28145351441282e-309
2449,3.28145351441282e-309
2450,3.28145351441282e-309
2451,3.28145351441282e-309
2452,3.28145351441282e-309
2453,3.28145351441282e-309
2454,3.28145351441282e-309
2455,3.28145351441282e-309
2456,3.28145351441282e-309
2457,3.28145351441282e-309
2458,3.28145351441282e-309
2459,3.28145351441282e-309
2460,3.28145351441282e-309
2461,3.28145351441282e-309
2462,3.28145351441282e-309
2463,3.28145351441282e-309
2464,3.28145351441282e-309
2465,3.28145351441282e-309
2466,3.28145351441282e-309
2467,3.28145351441282e-309
2468,3.28145351441282e-309
2469,3.28145351441282e-309
2470,3.28145351441282e-309
2471,3.28145351441282e-309
2472,3.28145351441282e-309
2473,3.28145351441282e-309
2474,3.28145351441282e-309
2475,3.28145351441282e-309
2476,3.28145351441282e-309
2477,3.28145351441282e-309
2478,3.28145351441282e-309
2479,3.28145351441282e-309
2480,3.28145351441282e-309
2481,3.28145351441282e-309
2482,3.28145351441282e-309
2483,3.28145351441282e-309
2484,3.28145351441282e-309
2485,3.28145351441282e-309
2486,3.28145351441282e-309
2487,3.28145351441282e-309
2488,3.28145351441282e-309
2489,3.28145351441282e-309
2490,3.28145351441282e-309
2491,3.28145351441282e-309
2492,3.28145351441282e-309
2493,3.28145351441282e-309
2494,3.28145351441282e-309
2495,3.28145351441282e-309
2496,3.28145351441282e-309
2497,3.28145351441282e-309
2498,3.28145351441282e-309
2499,3.28145351441282e-309
2500,3.28145351441282e-309
2501,3.28145351441282e-309
2502,3.28145351441282e-309
2503,3.28145351441282e-309
2504,3.28145351441282e-309
2505,3.28145351441282e-309
2506,3.28145351441282e-309
2507,3.28145351441282e-309
2508,3.28145351441282e-309
2509,3.28145351441282e-309
2510,3.28145351441282e-309
2511,3.28145351441282e-309
2512,3.28145351441282e-309
2513,3.28145351441282e-309
2514,3.28145351441282e-309
2515,3.28145351441282e-309
2516,3.28145351441282e-309
2517,3.28145351441282e-309
2518,3.28145351441282e-309
2519,3.28145351441282e-309
2520,3.28145351441282e-309
2521,3.28145351441282e-309
2522,3.28145351441282e-309
2523,3.28145351441282e-309
2524,3.28145351441282e-309
2525,3.28145351441282e-309
2526,3.28145351441282e-309
2527,3.28145351441282e-309
2528,3.28145351441282e-309
2529,3.28145351441282e-309
2530,3.28145351441282e-309
2531,3.28145351441282e-309
2532,3.28145351441282e-309
2533,3.28145351441282e-309
2534,3.28145351441282e-309
2535,3.28145351441282e-309
2536,3.28145351441282e-309
2537,3.28145351441282e-309
2538,3.28145351441282e-309
2539,3.28145351441282e-309
2540,3.28145351441282e-309
2541,3.28145351441282e-309
2542,3.28145351441282e-309
2543,3.28145351441282e-309
2544,3.28145351441282e-309
2545,3.28145351441282e-309
2546,3.28145351441282e-309
2547,3.28145351441282e-309
2548,3.28145351441282e-309
2549,3.28145351441282e-309
2550,3.28145351441282e-309
2551,3.28145351441282e-309
2552,3.28145351441282e-309
2553,3.28145351441282e-309
2554,3.28145351441282e-309
2555,3.28145351441282e-309
2556,3.28145351441282e-309
2557,3.28145351441282e-309
2558,3.28145351441282e-309
2559,3.28145351441282e-309
2560,3.28145351441282e-309
2561,3.28145351441282e-309
2562,3.28145351441282e-309
2563,3.28145351441282e-309
2564,3.28145351441282e-309
2565,3.28145351441282e-309
2566,3.28145351441282e-309
2567,3.28145351441282e-309
2568,3.28145351441282e-309
2569,3.28145351441282e-309
2570,3.28145351441282e-309
2571,3.28145351441282e-309
2572,3.28145351441282e-309
2573,3.28145351441282e-309
2574,3.28145351441282e-309
2575,3.28145351441282e-309
2576,3.28145351441282e-309
2577,3.28145351441282e-309
2578,3.28145351441282e-309
2579,3.28145351441282e-309
2580,3.28145351441282e-309
2581,3.28145351441282e-309
2582,3.28145351441282e-309
2583,3.28145351441282e-309
2584,3.28145351441282e-309
2585,3.28145351441282e-309
2586,3.28145351441282e-309
2587,3.28145351441282e-309
2588,3.28145351441282e-309
2589,3.28145351441282e-309
2590,3.28145351441282e-309
2591,3.28145351441282e-309
2592,3.28145351441282e-309
2593,3.28145351441282e-309
2594,3.28145351441282e-309
2595,3.28145351441282e-309
2596,3.28145351441282e-309
2597,3.28145351441282e-309
2598,3.28145351441282e-309
2599,3.28145351441282e-309
2600,3.28145351441282e-309
2601,3.28145351441282e-309
2602,3.28145351441282e-309
2603,3.28145351441282e-309
2604,3.28145351441282e-309
2605,3.28145351441282e-309
2606,3.28145351441282e-309
2607,3.28145351441282e-309
2608,3.28145351441282e-309
2609,3.28145351441282e-309
2610,3.28145351441282e-309
2611,3.28145351441282e-309
2612,3.28145351441282e-309
2613,3.28145351441282e-309
2614,3.28145351441282e-309
2615,3.28145351441282e-309
2616,3.28145351441282e-309
2617,3.28145351441282e-309
2618,3.28145351441282e-309
2619,3.28145351441282e-309
2620,3.28145351441282e-309
2621,3.28145351441282e-309
2622,3.28145351441282e-309
2623,3.28145351441282e-309
2624,3.28145351441282e-309
2625,3.28145351441282e-309
2626,3.28145351441282e-309
2627,3.28145351441282e-309
2628,3.28145351441282e-309
2629,3.28145351441282e-309
2630,3.28145351441282e-309
2631,3.28145351441282e-309
2632,3.28145351441282e-309
2633,3.28145351441282e-309
2634,3.28145351441282e-309
2635,3.28145351441282e-309
2636,3.28145351441282e-309
2637,3.28145351441282e-309
2638,3.28145351441282e-309
2639,3.28145351441282e-309
2640,3.28145351441282e-309
2641,3.28145351441282e-309
2642,3.28145351441282e-309
2643,3.28145351441282e-309
2644,3.28145351441282e-309
2645,3.28145351441282e-309
2646,3.28145351441282e-309
2647,3.28145351441282e-309
2648,3.28145351441282e-309
2649,3.28145351441282e-309
2650,3.28145351441282e-309
2651,3.28145351441282e-309
2652,3.28145351441282e-309
2653,3.28145351441282e-309
2654,3.28145351441282e-309
2655,3.28145351441282e-309
2656,3.28145351441282e-309
2657,3.28145351441282e-309
2658,3.28145351441282e-309
2659,3.28145351441282e-309
2660,3.28145351441282e-309
2661,3.28145351441282e-309
2662,3.28145351441282e-309
2663,3.28145351441282e-309
2664,3.28145351441282e-309
2665,3.28145351441282e-309
2666,3.28145351441282e-309
2667,3.28145351441282e-309
2668,3.28145351441282e-309
2669,3.28145351441282e-309
2670,3.28145351441282e-309
2671,3.28145351441282e-309
2672,3.28145351441282e-309
2673,3.28145351441282e-309
2674,3.28145351441282e-309
2675,3.28145351441282e-309
2676,3.28145351441282e-309
2677,3.28145351441282e-309
2678,3.28145351441282e-309
2679,3.28145351441282e-309
2680,3.28145351441282e-309
2681,3.28145351441282e-309
2682,3.28145351441282e-309
2683,3.28145351441282e-309
2684,3.28145351441282e-309
2685,3.28145351441282e-309
2686,3.28145351441282e-309
2687,3.28145351441282e-309
2688,3.28145351441282e-309
2689,3.28145351441282e-309
2690,3.28145351441282e-309
2691,3.28145351441282e-309
2692,3.28145351441282e-309
2693,3.28145351441282e-309
2694,3.28145351441282e-309
2695,3.28145351441282e-309
2696,3.28145351441282e-309
2697,3.28145351441282e-309
2698,3.28145351441282e-309
2699,3.28145351441282e-309
2700,3.28145351441282e-309
2701,3.28145351441282e-309
2702,3.28145351441282e-309
2703,3.28145351441282e-309
2704,3.28145351441282e-309
2705,3.28145351441282e-309
2706,3.28145351441282e-309
2707,3.28145351441282e-309
2708,3.28145351441282e-309
2709,3.28145351441282e-309
2710,3.28145351441282e-309
2711,3.28145351441282e-309
2712,3.28145351441282e-309
2713,3.28145351441282e-309
2714,3.28145351441282e-309
2715,3.28145351441282e-309
2716,3.28145351441282e-309
2717,3.28145351441282e-309
2718,3.28145351441282e-309
2719,3.28145351441282e-309
2720,3.28145351441282e-309
2721,3.28145351441282e-309
2722,3.28145351441282e-309
2723,3.28145351441282e-309
2724,3.28145351441282e-309
2725,3.28145351441282e-309
2726,3.28145351441282e-309
2727,3.28145351441282e-309
2728,3.28145351441282e-309
2729,3.28145351441282e-309
2730,3.28145351441282e-309
2731,3.28145351441282e-309
2732,3.28145351441282e-309
2733,3.28145351441282e-309
2734,3.28145351441282e-309
2735,3.28145351441282e-309
2736,3.28145351441282e-309
2737,3.28145351441282e-309
2738,3.28145351441282e-309
2739,3.28145351441282e-309
2740,3.28145351441282e-309
2741,3.28145351441282e-309
2742,3.28145351441282e-309
2743,3.28145351441282e-309
2744,3.28145351441282e-309
2745,3.28145351441282e-309
2746,3.28145351441282e-309
2747,3.28145351441282e-309
2748,3.28145351441282e-309
2749,3.28145351441282e-309
2750,3.28145351441282e-309
2751,3.28145351441282e-309
2752,3.28145351441282e-309
2753,3.28145351441282e-309
2754,3.28145351441282e-309
2755,3.28145351441282e-309
2756,3.28145351441282e-309
2757,3.28145351441282e-309
2758,3.28145351441282e-309
2759,3.28145351441282e-309
2760,3.28145351441282e-309
2761,3.28145351441282e-309
2762,3.28145351441282e-309
2763,3.28145351441282e-309
2764,3.28145351441282e-309
2765,3.28145351441282e-309
2766,3.28145351441282e-309
2767,3.28145351441282e-309
2768,3.28145351441282e-309
2769,3.28145351441282e-309
2770,3.28145351441282e-309
2771,3.28145351441282e-309
2772,3.28145351441282e-309
2773,3.28145351441282e-309
2774,3.28145351441282e-309
2775,3.28145351441282e-309
2776,3.28145351441282e-309
2777,3.28145351441282e-309
2778,3.28145351441282e-309
2779,3.28145351441282e-309
2780,3.28145351441282e-309
2781,3.28145351441282e-309
2782,3.28145351441282e-309
2783,3.28145351441282e-309
2784,3.28145351441282e-309
2785,3.28145351441282e-309
2786,3.28145351441282e-309
2787,3.28145351441282e-309
2788,3.28145351441282e-309
2789,3.28145351441282e-309
2790,3.28145351441282e-309
2791,3.28145351441282e-309
2792,3.28145351441282e-309
2793,3.28145351441282e-309
2794,3.28145351441282e-309
2795,3.28145351441282e-309
2796,3.28145351441282e-309
2797,3.28145351441282e-309
2798,3.28145351441282e-309
2799,3.28145351441282e-309
2800,3.28145351441282e-309
2801,3.28145351441282e-309
2802,3.28145351441282e-309
2803,3.28145351441282e-309
2804,3.28145351441282e-309
2805,3.28145351441282e-309
2806,3.28145351441282e-309
2807,3.28145351441282e-309
2808,3.28145351441282e-309
2809,3.28145351441282e-309
2810,3.28145351441282e-309
2811,3.28145351441282e-309
2812,3.28145351441282e-309
2813,3.28145351441282e-309
2814,3.28145351441282e-309
2815,3.28145351441282e-309
2816,3.28145351441282e-309
2817,3.28145351441282e-309
2818,3.28145351441282e-309
2819,3.28145351441282e-309
2820,3.28145351441282e-309
2821,3.28145351441282e-309
2822,3.28145351441282e-309
2823,3.28145351441282e-309
2824,3.28145351441282e-309
2825,3.28145351441282e-309
2826,3.28145351441282e-309
2827,3.28145351441282e-309
2828,3.28145351441282e-309
2829,3.28145351441282e-309
2830,3.28145351441282e-309
2831,3.28145351441282e-309
2832,3.28145351441282e-309
2833,3.28145351441282e-309
2834,3.28145351441282e-309
2835,3.28145351441282e-309
2836,3.28145351441282e-309
2837,3.28145351441282e-309
2838,3.28145351441282e-309
2839,3.28145351441282e-309
2840,3.28145351441282e-309
2841,3.28145351441282e-309
2842,3.28145351441282e-309
2843,3.28145351441282e-309
2844,3.28145351441282e-309
2845,3.28145351441282e-309
2846,3.28145351441282e-309
2847,3.28145351441282e-309
2848,3.28145351441282e-309
2849,3.28145351441282e-309
2850,3.28145351441282e-309
2851,3.28145351441282e-309
2852,3.28145351441282e-309
2853,3.28145351441282e-309
2854,3.28145351441282e-309
2855,3.28145351441282e-309
2856,3.28145351441282e-309
2857,3.28145351441282e-309
2858,3.28145351441282e-309
2859,3.28145351441282e-309
2860,3.28145351441282e-309
2861,3.28145351441282e-309
2862,3.28145351441282e-309
2863,3.28145351441282e-309
2864,3.28145351441282e-309
2865,3.28145351441282e-309
2866,3.28145351441282e-309
2867,3.28145351441282e-309
2868,3.28145351441282e-309
2869,3.28145351441282e-309
2870,3.28145351441282e-309
2871,3.28145351441282e-309
2872,3.28145351441282e-309
2873,3.28145351441282e-309
2874,3.28145351441282e-309
2875,3.28145351441282e-309
2876,3.28145351441282e-309
2877,3.28145351441282e-309
2878,3.28145351441282e-309
2879,3.28145351441282e-309
2880,3.28145351441282e-309
2881,3.28145351441282e-309
2882,3.28145351441282e-309
2883,3.28145351441282e-309
2884,3.28145351441282e-309
2885,3.28145351441282e-309
2886,3.28145351441282e-309
2887,3.28145351441282e-309
2888,3.28145351441282e-309
2889,3.28145351441282e-309
2890,3.28145351441282e-309
2891,3.28145351441282e-309
2892,3.28145351441282e-309
2893,3.28145351441282e-309
2894,3.28145351441282e-309
2895,3.28145351441282e-309
2896,3.28145351441282e-309
2897,3.28145351441282e-309
2898,3.28145351441282e-309
2899,3.28145351441282e-309
2900,3.28145351441282e-309
2901,3.28145351441282e-309
2902,3.28145351441282e-309
2903,3.28145351441282e-309
2904,3.28145351441282e-309
2905,3.28145351441282e-309
2906,3.28145351441282e-309
2907,3.28145351441282e-309
2908,3.28145351441282e-309
2909,3.28145351441282e-309
2910,3.28145351441282e-309
2911,3.28145351441282e-309
2912,3.28145351441282e-309
2913,3.28145351441282e-309
2914,3.28145351441282e-309
2915,3.28145351441282e-309
2916,3.28145351441282e-309
2917,3.28145351441282e-309
2918,3.28145351441282e-309
2919,3.28145351441282e-309
2920,3.28145351441282e-309
2921,3.28145351441282e-309
2922,3.28145351441282e-309
2923,3.28145351441282e-309
2924,3.28145351441282e-309
2925,3.28145351441282e-309
2926,3.28145351441282e-309
2927,3.28145351441282e-309
2928,3.28145351441282e-309
2929,3.28145351441282e-309
2930,3.28145351441282e-309
2931,3.28145351441282e-309
2932,3.28145351441282e-309
2933,3.28145351441282e-309
2934,3.28145351441282e-309
2935,3.28145351441282e-309
2936,3.28145351441282e-309
2937,3.28145351441282e-309
2938,3.28145351441282e-309
2939,3.28145351441282e-309
2940,3.28145351441282e-309
2941,3.28145351441282e-309
2942,3.28145351441282e-309
2943,3.28145351441282e-309
2944,3.28145351441282e-309
2945,3.28145351441282e-309
2946,3.28145351441282e-309
2947,3.28145351441282e-309
2948,3.28145351441282e-309
2949,3.28145351441282e-309
2950,3.28145351441282e-309
2951,3.28145351441282e-309
2952,3.28145351441282e-309
2953,3.28145351441282e-309
2954,3.28145351441282e-309
2955,3.28145351441282e-309
2956,3.28145351441282e-309
2957,3.28145351441282e-309
2958,3.28145351441282e-309
2959,3.28145351441282e-309
2960,3.28145351441282e-309
2961,3.28145351441282e-309
2962,3.28145351441282e-309
2963,3.28145351441282e-309
2964,3.28145351441282e-309
2965,3.28145351441282e-309
2966,3.28145351441282e-309
2967,3.28145351441282e-309
2968,3.28145351441282e-309
2969,3.28145351441282e-309
2970,3.28145351441282e-309
2971,3.28145351441282e-309
2972,3.28145351441282e-309
2973,3.28145351441282e-309
2974,3.28145351441282e-309
2975,3.28145351441282e-309
2976,3.28145351441282e-309
2977,3.28145351441282e-309
2978,3.28145351441282e-309
2979,3.28145351441282e-309
2980,3.28145351441282e-309
2981,3.28145351441282e-309
2982,3.28145351441282e-309
2983,3.28145351441282e-309
2984,3.28145351441282e-309
2985,3.28145351441282e-309
2986,3.28145351441282e-309
2987,3.28145351441282e-309
2988,3.28145351441282e-309
2989,3.28145351441282e-309
2990,3.28145351441282e-309
2991,3.28145351441282e-309
2992,3.28145351441282e-309
2993,3.28145351441282e-309
2994,3.28145351441282e-309
2995,3.28145351441282e-309
2996,3.28145351441282e-309
2997,3.28145351441282e-309
2998,3.28145351441282e-309
2999,3.28145351441282e-309
3000,3.28145351441282e-309
3001,3.28145351441282e-309
3002,3.28145351441282e-309
3003,3.28145351441282e-309
3004,3.28145351441282e-309
3005,3.28145351441282e-309
3006,3.28145351441282e-309
3007,3.28145351441282e-309
3008,3.28145351441282e-309
3009,3.28145351441282e-309
3010,3.28145351441282e-309
3011,3.28145351441282e-309
3012,3.28145351441282e-309
3013,3.28145351441282e-309
3014,3.28145351441282e-309
3015,3.28145351441282e-309
3016,3.28145351441282e-309
3017,3.28145351441282e-309
3018,3.28145351441282e-309
3019,3.28145351441282e-309
3020,3.28145351441282e-309
3021,3.28145351441282e-309
3022,3.28145351441282e-309
3023,3.28145351441282e-309
3024,3.28145351441282e-309
3025,3.28145351441282e-309
3026,3.28145351441282e-309
3027,3.28145351441282e-309
3028,3.28145351441282e-309
3029,3.28145351441282e-309
3030,3.28145351441282e-309
3031,3.28145351441282e-309
3032,3.28145351441282e-309
3033,3.28145351441282e-309
3034,3.28145351441282e-309
3035,3.28145351441282e-309
3036,3.28145351441282e-309
3037,3.28145351441282e-309
3038,3.28145351441282e-309
3039,3.28145351441282e-309
3040,3.28145351441282e-309
3041,3.28145351441282e-309
3042,3.28145351441282e-309
3043,3.28145351441282e-309
3044,3.28145351441282e-309
3045,3.28145351441282e-309
3046,3.28145351441282e-309
3047,3.28145351441282e-309
3048,3.28145351441282e-309
3049,3.28145351441282e-309
3050,3.28145351441282e-309
3051,3.28145351441282e-309
3052,3.28145351441282e-309
3053,3.28145351441282e-309
3054,3.28145351441282e-309
3055,3.28145351441282e-309
3056,3.28145351441282e-309
3057,3.28145351441282e-309
3058,3.28145351441282e-309
3059,3.28145351441282e-309
3060,3.28145351441282e-309
3061,3.28145351441282e-309
3062,3.28145351441282e-309
3063,3.28145351441282e-309
